"product";"product_variation";"availability";"shop_id";"price";"shop";"href";"redirect_link"
"Cubot R9 (16GB)";"Cubot R9 16GB Dual-SIM Black EU";"Παράδοση 4 έως 10 ημέρες";"282";"77.20";"TerrabyteNet";"/products/show/31621190";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=8294"
"Cubot R9 (16GB)";"Cubot R9 (16GB) Dual Gold EU - Πληρωμή και σε 2 έως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3003";"77.35";"HellasPhone";"/products/show/31965358";"https://www.hellasphone.gr/index.php?route=product/product&product_id=43860772"
"Cubot R9 (16GB)";"Cubot R9 (16GB) Dual Blue EU - Πληρωμή και σε 2 έως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3003";"77.35";"HellasPhone";"/products/show/31965357";"https://www.hellasphone.gr/index.php?route=product/product&product_id=43860771"
"Cubot R9 (16GB)";"Cubot R9 (16GB) Dual Black EU - Πληρωμή και σε 2 έως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3003";"77.35";"HellasPhone";"/products/show/31965353";"https://www.hellasphone.gr/index.php?route=product/product&product_id=43860770"
"Cubot R9 (16GB)";"Cubot R9 16GB Dual-SIM black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"101";"77.90";"Infoworld";"/products/show/33149935";"http://www.info-world.gr/pegasus/products01/show00.php?code=122788&pcode=SHOW_PROD122788"
"Cubot R9 (16GB)";"Smartphone Cubot R9 16GB Dual Sim Starry Blue EU + Θήκη Σιλικόνης";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2164";"78.00";"Techstores";"/products/show/31677168";"http://www.techstores.gr/smartphone-cubot-r9-16gb-dual-sim-starry-blue-eu.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 16GB Dual Sim Black EU + Θήκη Σιλικόνης";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2164";"78.00";"Techstores";"/products/show/31677163";"http://www.techstores.gr/smartphone-cubot-r9-16gb-dual-sim-black-eu.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 - GOLD (Δώρο Screen Protector + Θήκη Σιλικόνης)";"Παράδοση 1 έως 3 ημέρες";"3908";"78.90";"Electracom";"/products/show/31666033";"http://www.electracom.gr/cell-phones-el/category-276/cubot/smartphone-cubot-r9-gold-tempered-glass/"
"Cubot R9 (16GB)";"Smartphone Cubot R9 16GB Dual Sim Gold EU + Θήκη Σιλικόνης";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2164";"79.60";"Techstores";"/products/show/31677161";"http://www.techstores.gr/smartphone-cubot-r9-16gb-dual-sim-gold-eu.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Starry Blue με fingerprint σε 03 Άτοκες Δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"336";"79.89";"You";"/products/show/30420670";"https://www.you.gr/telephony-networking/kinita-tilefona-axesouar/kinita-tilefona/smartphone-cubot-r9-starry-blue-me-fingerprint"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Gold με fingerprint σε 03 Άτοκες Δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"336";"79.89";"You";"/products/show/30420672";"https://www.you.gr/telephony-networking/kinita-tilefona-axesouar/kinita-tilefona/smartphone-cubot-r9-gold-me-fingerprint"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Black με Fingerprint σε 03 Άτοκες Δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"336";"79.89";"You";"/products/show/30420671";"https://www.you.gr/telephony-networking/kinita-tilefona-axesouar/kinita-tilefona/smartphone-cubot-r9-black-me-fingerprint"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Black με Fingerprint (R9BL)";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"956";"80.00";"MrCheap";"/products/show/32320507";"http://www.mrcheap.gr/smartphone-cubot-r9-black-r9bl.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 StarryΒ Blue (R9STBL)";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"956";"80.00";"MrCheap";"/products/show/32320509";"http://www.mrcheap.gr/smartphone-cubot-r9-starryblue-r9stbl.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Gold (R9GOLD)";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"956";"80.00";"MrCheap";"/products/show/32320508";"http://www.mrcheap.gr/smartphone-cubot-r9-gold-r9gold.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Starry Blue";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1351";"80.80";"Guaranty";"/products/show/31423163";"https://www.guaranty.gr/product/1014686/smartphone-cubot-r9-starry-blue.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Black";"Παράδοση 4 έως 10 ημέρες";"1351";"80.80";"Guaranty";"/products/show/31423165";"https://www.guaranty.gr/product/1014688/smartphone-cubot-r9-black.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Gold";"Παράδοση 4 έως 10 ημέρες";"1351";"80.80";"Guaranty";"/products/show/31423164";"https://www.guaranty.gr/product/1014687/smartphone-cubot-r9-gold.html"
"Cubot R9 (16GB)";"Cubot R9 (16GB) RAM: 2GB Dual Black + TPU Θήκη";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1286";"82.00";"Βασιλείου Ηλεκτραγορά";"/products/show/31589692";"http://www.e-vasileiou.gr/index.php?route=product/product&product_id=1418280"
"Cubot R9 (16GB)";"SMARTPHONE CUBOT R9 STARRYBLUE R9STBL";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"514";"82.90";"Cosmodata";"/products/show/30788310";"http://www.cosmodata.gr/product/300938/"
"Cubot R9 (16GB)";"SMARTPHONE CUBOT R9 BLACK R9BL";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"514";"82.90";"Cosmodata";"/products/show/30784553";"http://www.cosmodata.gr/product/300942/"
"Cubot R9 (16GB)";"SMARTPHONE CUBOT R9 GOLD R9GOLD";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"514";"82.90";"Cosmodata";"/products/show/30784552";"http://www.cosmodata.gr/product/300943/"
"Cubot R9 (16GB)";"Cubot R9 (16GB) RAM: 2GB Dual Starry Blue+ TPU Θήκη";"Παράδοση 1 έως 3 ημέρες";"1286";"84.00";"Βασιλείου Ηλεκτραγορά";"/products/show/31589693";"http://www.e-vasileiou.gr/index.php?route=product/product&product_id=1418282"
"Cubot R9 (16GB)";"Cubot R9 (16GB) RAM: 2GB Dual Gold+ TPU Θήκη";"Παράδοση 1 έως 3 ημέρες";"1286";"84.00";"Βασιλείου Ηλεκτραγορά";"/products/show/31589691";"http://www.e-vasileiou.gr/index.php?route=product/product&product_id=1418281"
"Cubot R9 (16GB)";"Cubot R9 Gold";"Παράδοση 1 έως 3 ημέρες";"1161";"84.00";"Eoms";"/products/show/30867855";"https://www.e-oms.gr/49572-cubot-r9-gold.html"
"Cubot R9 (16GB)";"Cubot R9 Starry Blue";"Παράδοση 1 έως 3 ημέρες";"1161";"84.00";"Eoms";"/products/show/30867854";"https://www.e-oms.gr/49573-cubot-r9-starry-blue.html"
"Cubot R9 (16GB)";"Cubot R9 Black";"Παράδοση 1 έως 3 ημέρες";"1161";"84.00";"Eoms";"/products/show/30867856";"https://www.e-oms.gr/49571-cubot-r9-black.html"
"Cubot R9 (16GB)";"Cubot Smartphone R9 Dual Sim 16GB Starry Blue με Fingerprint";"Παράδοση 4 έως 10 ημέρες";"649";"84.00";"ElectroStudio";"/products/show/33077788";"http://www.electrostudio.gr/product/25376/cubot-smartphone-r9-dual-sim-16gb-starry-blue-me-fingerprint-"
"Cubot R9 (16GB)";"Cubot Smartphone R9 Dual Sim 16GB Gold με Fingerprint";"Κατόπιν παραγγελίας";"649";"84.00";"ElectroStudio";"/products/show/33078823";"http://www.electrostudio.gr/product/25377/cubot-smartphone-r9-dual-sim-16gb-gold-me-fingerprint-"
"Cubot R9 (16GB)";"Cubot Smartphone R9 Dual Sim 16GB Black με Fingerprint";"Κατόπιν παραγγελίας";"649";"84.00";"ElectroStudio";"/products/show/33078825";"http://www.electrostudio.gr/product/25379/cubot-smartphone-r9-dual-sim-16gb-black-me-fingerprint-"
"Cubot R9 (16GB)";"Cubot R9 16GB Dual-SIM Starry Blue";"Παράδοση 4 έως 10 ημέρες";"3634";"84.00";"Smartmobiles";"/products/show/33889415";"https://www.smartmobiles.gr/product/cubot-r9-16gb-dual-sim-starry-blue/"
"Cubot R9 (16GB)";"Cubot R9 16GB Dual-SIM Black";"Παράδοση 4 έως 10 ημέρες";"3634";"84.00";"Smartmobiles";"/products/show/33889414";"https://www.smartmobiles.gr/product/cubot-r9-16gb-dual-sim-black/"
"Cubot R9 (16GB)";"Cubot R9 16GB Dual-SIM Gold";"Παράδοση 4 έως 10 ημέρες";"3634";"84.00";"Smartmobiles";"/products/show/33889413";"https://www.smartmobiles.gr/product/cubot-r9-16gb-dual-sim-gold/"
"Cubot R9 (16GB)";"Cubot R9 (2GB/16GB) Χρυσό";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3328";"84.99";"BBshop";"/products/show/32858472";"https://bbshop.gr/product/cubot-r9-2gb-16gb-gold/"
"Cubot R9 (16GB)";"Cubot R9 (2GB/16GB) Μαύρο";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3328";"84.99";"BBshop";"/products/show/32858471";"https://bbshop.gr/product/cubot-r9-black/"
"Cubot R9 (16GB)";"Cubot R9 (2GB/16GB) Μπλε";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3328";"84.99";"BBshop";"/products/show/32858470";"https://bbshop.gr/product/cubot-r9-2gb-16gb-blue/"
"Cubot R9 (16GB)";"CUBOT R9 GOLD - (R9GOLD)";"Παράδοση 1 έως 3 ημέρες";"394";"87.00";"Shop13";"/products/show/31988412";"http://www.shop13.gr/cubot-r9-gold-r9gold-p-236167.html"
"Cubot R9 (16GB)";"CUBOT R9 BLACK - (R9BL)";"Παράδοση 1 έως 3 ημέρες";"394";"87.00";"Shop13";"/products/show/31988417";"http://www.shop13.gr/cubot-r9-black-r9bl-p-236168.html"
"Cubot R9 (16GB)";"CUBOT R9 STARRY BLUE - (R9STBL)";"Παράδοση 1 έως 3 ημέρες";"394";"87.00";"Shop13";"/products/show/31988414";"http://www.shop13.gr/cubot-r9-starry-blue-r9stbl-p-236169.html"
"Cubot R9 (16GB)";"ΚΙΝΗΤΟ ΤΗΛΕΦΩΝΟ (5) CUBOT R9 GOLD";"Παράδοση 4 έως 10 ημέρες";"3421";"88.00";"JKazakos";"/products/show/31025467";"http://www.jkazakos.gr/eshop/smartphones/cubot/κινητο-τηλεφωνο-5-cubot-r9-gold-detail"
"Cubot R9 (16GB)";"ΚΙΝΗΤΟ ΤΗΛΕΦΩΝΟ (5) CUBOT R9 BLACK";"Παράδοση 4 έως 10 ημέρες";"3421";"88.00";"JKazakos";"/products/show/31025466";"http://www.jkazakos.gr/eshop/smartphones/cubot/κινητο-τηλεφωνο-5-cubot-r9-black-detail"
"Cubot R9 (16GB)";"Cubot R9 Smartphone Gold 5\" (16GB)";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1287";"89.90";"Allstore";"/products/show/31235938";"http://www.allstore.gr/index.php?route=product/product&product_id=3238"
"Cubot R9 (16GB)";"Cubot R9 (16GB) BLACK";"Παράδοση 1 έως 3 ημέρες";"2461";"89.90";"Clubelectrocosmos";"/products/show/31046360";"http://www.clubelectrocosmos.gr/product_info.php?products_id=9739"
"Cubot R9 (16GB)";"Cubot R9 (16GB) GOLD";"Παράδοση 4 έως 10 ημέρες";"2461";"89.90";"Clubelectrocosmos";"/products/show/31042487";"http://www.clubelectrocosmos.gr/product_info.php?products_id=9738"
"Cubot R9 (16GB)";"Cubot R9 Dual Sim 16GB Black";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2377";"90.00";"KataNou";"/products/show/32141146";"https://katanou.gr/index.php?route=product/product&product_id=3549"
"Cubot R9 (16GB)";"cubot Smartphone Cubot R9 16GB Dual Sim Black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3784";"93.00";"PcUniverse";"/products/show/32737554";"https://www.pcuniverse.gr/κινητα-τηλεφωνα/9496-smartphone-cubot-r9-16gb-dual-sim-black-eu.html"
"Cubot R9 (16GB)";"Cubot R9 Gold Smartphone";"Παράδοση 1 έως 3 ημέρες";"1308";"93.58";"Shopon";"/products/show/31227657";"http://www.shopon.gr/cubot-r9-black-smartphone-clone.html"
"Cubot R9 (16GB)";"Cubot R9 Black Smartphone";"Παράδοση 1 έως 3 ημέρες";"1308";"93.58";"Shopon";"/products/show/31227656";"http://www.shopon.gr/cubot-r9-black-smartphone-el.html"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Starry Blue";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4412";"96.00";"Allaboutoffice";"/products/show/31998704";"https://allaboutoffice.gr/product/smartphone-cubot-r9-starry-blue/"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Black με Fingerprint";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4412";"96.00";"Allaboutoffice";"/products/show/31998701";"https://allaboutoffice.gr/product/smartphone-cubot-r9-black-%ce%bc%ce%b5-fingerprint/"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Gold";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4412";"96.00";"Allaboutoffice";"/products/show/31998697";"https://allaboutoffice.gr/product/smartphone-cubot-r9-gold/"
"Cubot R9 (16GB)";"Cubot R9 3G 5in 2GB/16GB Quad-Core Dual Camera Gold CUBOT-R9-GD";"Παράδοση 1 έως 3 ημέρες";"2269";"96.72";"E-hardware";"/products/show/34277056";"https://www.e-hardware.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=4866&virtuemart_category_id=148"
"Cubot R9 (16GB)";"Cubot R9 3G 5in 2GB/16GB Quad-Core Dual Camera Black CUBOT-R9-BK";"Παράδοση 1 έως 3 ημέρες";"2269";"96.72";"E-hardware";"/products/show/34277055";"https://www.e-hardware.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=4865&virtuemart_category_id=148"
"Cubot R9 (16GB)";"Smartphone Cubot R9 Gold";"Κατόπιν παραγγελίας";"2451";"99.00";"E-apostolakis";"/products/show/31143774";"http://www.e-apostolakis.gr/cubot__r_9_gold.el.aspx"
"Cubot R9 (16GB)";"Cubot R9 (16GB) Gold";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2052";"99.00";"Ioannidis";"/products/show/31303381";"http://www.ioannidisae.com/welcomestores/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=4903&Itemid=0"
"Cubot R9 (16GB)";"CUBOT Smartphone R9, 5 HD, 3G, 2GB/16GB, Quad-Core, Dual Camera, Fingerprint, Gold";"Παράδοση 1 έως 3 ημέρες";"755";"103.12";"Cosmo-market";"/products/show/33825606";"http://www.cosmomarket.gr/index.php?p=4&item_id=182855&skr=skr15946&a=2&cat_id=00860040"
"Cubot R9 (16GB)";"CUBOT Smartphone R9, 5 HD, 3G, 2GB/16GB, Quad-Core, Dual Camera, Fingerprint, Black";"Παράδοση 1 έως 3 ημέρες";"755";"103.12";"Cosmo-market";"/products/show/33825605";"http://www.cosmomarket.gr/index.php?p=4&item_id=182856&skr=skr15946&a=2&cat_id=00860040"
"Cubot R9 (16GB)";"CUBOT Smartphone R9, 5 HD, 3G, 2GB/16GB, Quad-Core, Dual Camera, Fingerprint, Starry Blue";"Παράδοση 1 έως 3 ημέρες";"755";"103.12";"Cosmo-market";"/products/show/33825603";"http://www.cosmomarket.gr/index.php?p=4&item_id=182854&skr=skr15946&a=2&cat_id=00860040"
"OnePlus 5 (8GB/128GB)";"OnePlus 5 128GB 8GB RAM Dual SIM Gray EU - Πληρωμή και σε εως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2032";"620.00";"Tokinito";"/products/show/33601268";"https://tokinito.gr/mobile-phones-tablets-accessories/mobiles/smartphones/google-android/oneplus-5-128gb-6gb-ram-dual-sim-gray-eu.html"
"OnePlus 5 (8GB/128GB)";"Smartphone OnePlus 5 (8GB/128GB) Midnight Black (EU)";"Παράδοση 4 έως 10 ημέρες";"4832";"620.00";"A-Smart";"/products/show/34414045";"https://www.a-smart.gr/index.php/product/smartphone-oneplus-5-8gb-128gb-midnight-black-eu/"
"OnePlus 5 (8GB/128GB)";"SMARTPHONE ONEPLUS 5 (8GB/128GB) MIDNIGHT BLACK (EU)";"Παράδοση 1 έως 3 ημέρες";"2261";"621.00";"EnergyBay";"/products/show/34590867";"https://energybay.gr/eshop/product/smartphone-oneplus-5-8gb-128gb-midnight-black-eu/"
"OnePlus 5 (8GB/128GB)";"OnePlus 5 (128GB) LTE Dual - Black";"Παράδοση 4 έως 10 ημέρες";"1294";"624.00";"E-rainbow";"/products/show/29959802";"http://www.e-rainbow.gr/Product/30315/Instance/30565/Page/762/"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium G8141 64GB LTE Deepsea Black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4870";"558.99";"I-want";"/products/show/34266786";"http://www.i-want.gr/product.php?productid=7567"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium G8141 4GB Ram 64GB Single Sim Pink EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2870";"559.00";"Electroholic";"/products/show/34162496";"http://www.electroholic.gr/gr/tilefonia/kiniti/phoson00062/sony-xperia-xz-premium-g8141-4gb-ram-64gb-single-sim-pink-eu"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium chrome";"Παράδοση 4 έως 10 ημέρες";"3050";"600.16";"Ekos";"/products/show/30387581";"http://www.ekos.gr/product/sony_xperia_xz_premium_chrome23"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium black";"Παράδοση 4 έως 10 ημέρες";"3050";"600.16";"Ekos";"/products/show/31249598";"http://www.ekos.gr/product/sony_xperia_xz_premium_black09"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium chrome | 1307-9433";"Κατόπιν παραγγελίας";"4511";"610.48";"MustBuy";"/products/show/32156329";"http://mustbuy.gr/technology/smartphone-mobile-phone-and-accessory/smartphones/sony-xperia-xz-premium-chrome/?sl=el"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium black | 1307-9432";"Κατόπιν παραγγελίας";"4511";"610.48";"MustBuy";"/products/show/32118034";"http://mustbuy.gr/technology/smartphone-mobile-phone-and-accessory/smartphones/sony-xperia-xz-premium-black-1307-9432/?sl=el"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium chrome";"Παράδοση 4 έως 10 ημέρες";"4089";"644.47";"Gatoulis";"/products/show/31724309";"http://www.gatoulis.gr/product/sony_xperia_xz_premium29"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium Black EU";"Παράδοση 4 έως 10 ημέρες";"282";"680.00";"TerrabyteNet";"/products/show/31327174";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=8168"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium Chrome EU";"Παράδοση 4 έως 10 ημέρες";"282";"680.00";"TerrabyteNet";"/products/show/31327172";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=8169"
"Sony Xperia XZ Premium";"Sony Xperia XZ Premium G8141 64GB LTE Black EU";"Κατόπιν παραγγελίας";"1306";"699.00";"Emark";"/products/show/30690897";"https://www.emark.gr/index.php?route=product/product&product_id=61513"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 NO FINGERPRINT M250 Dual Sim Black";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4033";"123.70";"Phonegallery Store";"/products/show/30681287";"http://www.phonegallerystore.gr/index.php?dispatch=products.view&product_id=2339"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 NO FINGERPRINT M250 Dual Sim Gold";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4033";"123.70";"Phonegallery Store";"/products/show/30681286";"http://www.phonegallerystore.gr/index.php?dispatch=products.view&product_id=2340"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 NO FINGERPRINT M250 Dual Sim Black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1967";"123.70";"Phonegallery";"/products/show/30671756";"http://www.phonegallery.gr/index.php?dispatch=products.view&product_id=4284"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 NO FINGERPRINT M250 Dual Sim Gold EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1967";"123.70";"Phonegallery";"/products/show/30671755";"http://www.phonegallery.gr/index.php?dispatch=products.view&product_id=4285"
"LG K10 Dual (2017) (16GB)";"LG K10 Dual (2017) (16GB) Gold Black EU M250E No Fingerprint";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4631";"125.00";"Probuy";"/products/show/33385284";"http://probuy.gr/index.php?route=product/product&path=147&product_id=3612"
"LG K10 Dual (2017) (16GB)";"LG K10 Dual (2017) M250E (16GB) Black EU";"Παράδοση 1 έως 3 ημέρες";"4003";"126.95";"JusTech";"/products/show/31192203";"https://www.justech.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=1047"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 M250E 16GB DUAL BLACK GOLD (ΧΩΡΙΣ ΔΑΚΤΥΛΙΚΟ) EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1521";"127.00";"Kaizer Shop";"/products/show/28368609";"https://www.kaizershop.gr/lg-k10-2017-m250e-1gb-dual-black-gold"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 M250E 16GB DUAL BLACK (ΧΩΡΙΣ ΔΑΚΤΥΛΙΚΟ) EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1521";"127.00";"Kaizer Shop";"/products/show/29284584";"https://www.kaizershop.gr/lg-k10-2017-m250e-16gb-dual-black-eu"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 Dual SIM 16GB (Χωρίς Fingerprint) - M250E (Χρυσό) EU";"Παράδοση 1 έως 3 ημέρες";"1712";"129.85";"Mmplanet";"/products/show/31734808";"https://www.mmplanet.gr/shop/kinita-tilefona-1244/41166-701281-lg-k10-2017-dual-sim-16gb-chori-fingerprint-m250e-chryso-eu-detail"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 Dual SIM 16GB (Χωρίς Fingerprint) - M250E (Μαύρο) EU";"Παράδοση 1 έως 3 ημέρες";"1712";"129.85";"Mmplanet";"/products/show/31734807";"https://www.mmplanet.gr/shop/kinita-tilefona-1244/41165-701280-lg-k10-2017-dual-sim-16gb-chori-fingerprint-m250e-mayro-eu-detail"
"LG K10 Dual (2017) (16GB)";"LG K10 (2017) No Fingerprint M250E Dual SIM Gold EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"282";"129.90";"TerrabyteNet";"/products/show/30771340";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=7700"
"LG K10 Dual (2017) (16GB)";"LG K10 (2017) No Fingerprint M250E Dual SIM Black EU";"Κατόπιν παραγγελίας";"282";"130.90";"TerrabyteNet";"/products/show/30771341";"http://www.terrabytenet.gr/index.php?dispatch=products.view&product_id=7699"
"LG K10 Dual (2017) (16GB)";"LG K10 (2017) 4G 16GB Dual-SIM Black Gold EU";"Παράδοση 1 έως 3 ημέρες";"4577";"131.54";"OneThing";"/products/show/31682085";"https://www.onething.gr/shop/lg-k10-2017-4g-16gb-dual-sim-black-gold-eu/"
"LG K10 Dual (2017) (16GB)";"LG K10 (2017) 4G 16GB Dual-SIM Black EU";"Παράδοση 1 έως 3 ημέρες";"4577";"136.05";"OneThing";"/products/show/31682108";"https://www.onething.gr/shop/lg-k10-16gb/"
"LG K10 Dual (2017) (16GB)";"LG K10 (2017) M250E (16GB) Dual Black EU - Πληρωμή και σε 2 έως 12 δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3003";"136.38";"HellasPhone";"/products/show/33027936";"https://www.hellasphone.gr/index.php?route=product/product&product_id=43862906"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 M250E 16GB DUAL BLACK (ΧΩΡΙΣ ΔΑΚΤΥΛΙΚΟ) EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"329";"138.00";"Kinitomania";"/products/show/33555739";"http://www.kinitomania.com/index.php?dispatch=products.view&product_id=6493"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 M250E 16GB DUAL GOLD BLACK (ΧΩΡΙΣ ΔΑΚΤΥΛΙΚΟ) EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4636";"138.00";"Foxbox";"/products/show/33396702";"http://www.foxbox.gr/index.php?dispatch=products.view&product_id=15103"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 M250E 16GB DUAL BLACK (ΧΩΡΙΣ ΔΑΚΤΥΛΙΚΟ) EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4636";"138.00";"Foxbox";"/products/show/33396700";"http://www.foxbox.gr/index.php?dispatch=products.view&product_id=15102"
"LG K10 Dual (2017) (16GB)";"LG K10 Dual (2017) (16GB) M250K (χωρίς δακτυλικό αποτύπωμα) Μαύρο";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4737";"140.00";"Smart-Deals";"/products/show/33496548";"https://smart-deals.gr/index.php?route=product/product&product_id=602"
"LG K10 Dual (2017) (16GB)";"LG K10 Dual (2017) (16GB) M250K (χωρίς δακτυλικό αποτύπωμα) Χρυσό μαύρο";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4737";"140.00";"Smart-Deals";"/products/show/33495972";"https://smart-deals.gr/index.php?route=product/product&product_id=601"
"LG K10 Dual (2017) (16GB)";"LG K10 M250E (2017) Dual Sim 16GB Gold EU";"Παράδοση 1 έως 3 ημέρες";"3287";"141.00";"OMGadget";"/products/show/32718981";"http://www.omgadget.gr/lg-k10-m250e-2017-dual-16gb-gold-black"
"LG K10 Dual (2017) (16GB)";"LG K10 2017 M250E BLACK EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3953";"142.60";"Smartphone-repair";"/products/show/32805360";"https://smartphone-repair.gr/index.php?id_product=1031&controller=product"
"LG K10 Dual (2017) (16GB)";"LG K10 DUAL 2017 M250E BLACK GOLD EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"3953";"142.60";"Smartphone-repair";"/products/show/28495489";"https://smartphone-repair.gr/index.php?id_product=872&controller=product"
"LG K10 Dual (2017) (16GB)";"LG K10 M250E (2017) Dual Sim 16GB Gold (εως 24 δόσεις)";"Παράδοση 1 έως 3 ημέρες";"3054";"145.00";"Shop66";"/products/show/32448958";"https://shop66.gr/product/tilefonia/smartphones/lg-smartphones/lg-k10-m250e-2017-dual-sim-16gb-gold/"
"LG K10 Dual (2017) (16GB)";"LG M-250E K10 2017 (Dual Sim) NO Fingerprint Gold EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1153";"145.08";"Mobilephones";"/products/show/32210922";"http://www.mobile-phones.gr/kinita/lg/lg-m-250e-k10-2017-dual-sim-no-fingerprint-gold-eu-detail.html"
